,grapheme,phoneme,filename
3483,"Antes você estava falando que os humanos declaram que as coisas são boas ou ruins sem conhecer? perguntou Mack, sacudindo a terra de uma raiz.","'a~.tSis vo'se es'ta.va fa'la~.du ki uz u~'ma~.nus de'kla.ra~w~ ki ajs 'koj.zajs 'sa~w~ 'bo.ajs ow Ru'i~s se~j~.ko.Je'seX, peR.gu~'tow mak.k, sa.ku'dZi~.du a 'tE.Ra dZi u~.ma Ra'jjs",A_Cabana_-_Frases
3484,É. Estava falando especificamente da árvore do conhecimento do bem e do mal.,"E, es'ta.va fa'la~.du es.pe.si.fi.ka'me~.tSi da 'aR.vo.ri du ko.Je.si~'me~.tu du be~j~.i du 'maw",A_Cabana_-_Frases
3485,A árvore do conhecimento do bem e do mal?,a 'aR.vo.ri du ko.Je.si~'me~.tu du be~j~.i du 'maw,A_Cabana_-_Frases
3486,Exato! declarou ela.,"e'za.tu, de.kla'row 'E.la",A_Cabana_-_Frases
3487,"E agora, Mackenzie, você está começando a entender por que comer o fruto mortal daquela árvore foi tão devastador para a sua raça.","i a'gO.ra, mak.ke~'zi, vo'se es'ta ko.me'sa~.du a e~.te~'deX poX ki ko'mer u 'fru.tu moX'taw da'kE.la 'aR.vo.ri 'foj 'ta~w~ de.vas.ta'doX 'pa.ra a 'su.a 'Ra.sa",A_Cabana_-_Frases
3488,"Na verdade eu nunca havia pensado muito nisso, disse Mack, intrigado.","na veR'da.dZi eu 'nu~.ka a'vi.a pe~'sa.du 'muj~.tu 'ni.su, 'dZi.si mak.k, i~.tri'ga.du",A_Cabana_-_Frases
3489,"Então houve um jardim de verdade? Quer dizer, o Éden?","e~'ta~w~ 'ow.vi u~ ZaR'dZi~ dZi veR'da.dZi, 'keR dZi'zeX, u 'Ede~",A_Cabana_-_Frases
3490,Claro. Eu lhe disse que tenho uma queda por jardins.,"'kla.ru, eu Li 'dZi.si ki 'te~.Ju u~.ma 'ke.da poR ZaR'dZi~s",A_Cabana_-_Frases
3491,Isso vai incomodar algumas pessoas.,'i.su 'vaj i~.ko.mo'dar aw'gu~.majs pe'so.ajs,A_Cabana_-_Frases
3492,"Tenho alguns amigos que não vão gostar disso, observou Mack, enquanto lutava com uma raiz teimosa.","'te~.Ju aw'gu~z a'mi.gus ki 'na~w~ 'va~w~ gos'taR 'dZi.su, ob.seR'vow mak.k, e~'kua~.tu lu'ta.va ko~ u~.ma Ra'js tei~'mO.za",A_Cabana_-_Frases
3493,Não faz mal.,'na~w~ 'faz 'maw,A_Cabana_-_Frases
3494,Eu gosto muito deles.,eu 'gOs.tu 'muj~.tu 'de.lis,A_Cabana_-_Frases
3495,"Estou surpreso, disse Mack com um certo sarcasmo e sorriu para ela.","es'tow suX'pre.zu, 'dZi.si mak.k ko~ u~ 'sEX.tu saX'kaz.mu i so'Riu 'pa.ra 'E.la",A_Cabana_-_Frases
3496,"Cravou a pá na terra, pegando com a mão a raiz que estava por cima.","kra'vow a 'pa na 'tE.Ra, pe'ga~.du ko~ a 'ma~w~ a Ra'js ki es'ta.va poX 'si~.ma",A_Cabana_-_Frases
3497,Então fale da árvore do conhecimento do bem e do mal.,e~'ta~w~ 'fa.li da 'aR.vo.ri du ko.Je.si~'me~.tu du be~j~.i du 'maw,A_Cabana_-_Frases
3498,É disso que estávamos falando no café da manhã.,EdZi'su ki es'ta.va.mus fa'la~.du nu ka'fEda ma.Ja~,A_Cabana_-_Frases
3499,Primeiro quero fazer uma pergunta a você.,pri~'mej.ru 'kE.ru fa'zer u~.ma peR'gu~.ta a vo'se,A_Cabana_-_Frases
3500,"Quando algo lhe acontece, como você determina se é uma coisa boa ou ruim?","'kua~.du 'aw.gu Li a.ko~'tE.si, 'ko~.mu vo'se de.teR'mi~.na si Eu~.ma 'koj.za 'boa ow Ru'i~",A_Cabana_-_Frases
3501,Mack pensou um momento antes de responder.,mak.k pe~'sow u~ mo'me~.tu 'a~.tSis dZi Res.po~'deX,A_Cabana_-_Frases
3502,"Bom, na verdade nunca pensei nisso.","'bo~, na veR'da.dZi 'nu~.ka pe~'sej 'ni.su",A_Cabana_-_Frases
3503,"Acho que eu diria que algo é bom quando eu gosto, quando faz com que eu me sinta bem ou me dá um sentimento de segurança.","'a.Su ki eu dZi'ri.a ki 'aw.gu Ebo~ kua~'du eu 'gOs.tu, 'kua~.du 'fas ko~ ki eu mi 'si~.ta be~j~.ow mi 'da u~ se~.tSi~'me~.tu dZi se.gu'ra~.sa",A_Cabana_-_Frases
3504,"Por outro lado, eu diria que uma coisa é ruim se me causa dor ou custa algo que eu quero.","por 'ow.tru 'la.du, eu dZi'ri.a ki u~.ma 'koj.za ERu.i~ si mi 'kau.za 'dor ow 'kus.ta 'aw.gu ki eu 'kE.ru",A_Cabana_-_Frases
3505,Então é bastante subjetivo?,e~'ta~w~ Ebas.ta~'tSi sub.Ze'tSi.vu,A_Cabana_-_Frases
3506,Acho que sim.,'a.Su ki 'si~,A_Cabana_-_Frases
3507,E até que ponto você confia em sua capacidade de discernir o que é bom ou o que é ruim para você?,i a'tEki po~'tu vo'se ko~'fi.a e~j~'su.a ka.pa.si'da.dZi dZi dZiseR.nir u ki Ebo~ 'ow u ki ERu.i~ pa'ra 'vo.se,A_Cabana_-_Frases
3508,"Para ser honesto, acho que tenho razão de ficar com raiva quando alguém ameaça o que eu considero bom, o que eu acho que mereço.","'pa.ra 'ser o'nEs.tu, 'a.Su ki 'te~.Ju Ra'za~w~ dZi fi'kaX ko~ 'Raj.va 'kua~.du aw'ge~j~ a.me'a.sa u ki eu ko~.si'dE.ru 'bo~, u ki eu 'a.Su ki me're.su",A_Cabana_-_Frases
3509,"Mas não sei realmente se existe algum fundamento lógico para decidir o que é bom ou ruim, a não ser o modo como algo ou alguém me afeta.","majs 'na~w~ 'sej Re.aw'me~.tSi si e'zis.tSi aw'gu~ fu~.da'me~.tu 'lOZi.ku 'pa.ra de.si'dZir u ki Ebo~ 'ow Ru.i~, a 'na~w~ 'ser u 'mO.du 'ko~.mu 'aw.gu ow aw'ge~j~ mi a'fE.ta",A_Cabana_-_Frases
3510,Ele parou para descansar e recuperar o fôlego.,'e.li pa'row 'pa.ra des.ka~'sar i Re.ku.pe'rar u 'fole.gu,A_Cabana_-_Frases
3511,"Tudo parece relacionado comigo e com meus interesses, acho.","'tu.du pa'rE.si Re.la.si.o'na.du ko'mi.gu i ko~ 'me.uz i~.te're.sis, 'a.Su",A_Cabana_-_Frases
3512,E minha ficha também não é das melhores.,i 'mi~.Ja 'fi.Sa ta~'be~j~ 'na~w~ Edajs me.Lo'ris,A_Cabana_-_Frases
3513,"Algumas coisas que eu inicialmente achava boas acabaram sendo terrivelmente destrutivas, e outras que eu achava ruins, bem, acabaram sendo...","aw'gu~.majs 'koj.zajs ki eu i~.ni.si.aw'me~.tSi a'Sa.va 'bo.ajs a.ka'ba.ra~w~ 'se~.du te.Ri.vew'me~.tSi des.tru'tSi.vajs, i 'ow.trajs ki eu a'Sa.va Ru'i~s, be~j~, a.ka'ba.ra~w~ 'se~.du",A_Cabana_-_Frases
3514,"Ele hesitou antes de finalizar o pensamento, mas Sarayu o interrompeu.","'e.li e.zi'tow 'a~.tSis dZi fi~.na.li'zar u pe~.sa'me~.tu, majs sa.ra'ju u i~.te.Ro~'peu",A_Cabana_-_Frases
3515,Então é você que determina o que é bom e o que é ruim.,e~'ta~w~ Evo.se ki de.teR'mi~.na u ki Ebo~ 'i u ki ERu.i~,A_Cabana_-_Frases
3516,Você se torna o juiz.,vo'se si 'tOR.na u Zu'ijs,A_Cabana_-_Frases
3517,"E, para tornar as coisas ainda mais confusas, aquilo que você determina que é bom acaba mudando com o tempo e as circunstâncias.","i, 'pa.ra toR'nar ajs 'koj.zajs a'i~.da 'majs ko~'fu.zajs, a'ki.lu ki vo'se de.teR'mi~.na ki Ebo~ a.ka'ba mu'da~.du ko~ u 'te~.pu i ajs siX.ku~s'ta~.siajs",A_Cabana_-_Frases
3518,"E, pior ainda, há bilhões de vocês, cada um determinando o que é bom e o que é ruim.","i, pi'or a'i~.da, 'a bi'Lo~j~s dZi vo'sejs, 'ka.da u~ de.teR.mi~'na~.du u ki Ebo~ 'i u ki ERu.i~",A_Cabana_-_Frases
3519,"Assim, quando o seu bom e o seu ruim se chocam com os do vizinho, seguem-se brigas, discussões e até guerras.","a'si~, 'kua~.du u 'seu 'bo~ i u 'seu Ru'i~ si 'SO.ka~w~ ko~ us du vi'zi~.Ju, se'ge~j~.si 'bri.gajs, dZis.ku'so~j~z i a.tEgE'Rajs",A_Cabana_-_Frases
3520,"As cores que se moviam dentro de Sarayu estavam escurecendo enquanto ela falava, pretos e cinzas se misturando e sombreando os tons de arco-íris.","ajs 'ko.ris ki si mo'vi.a~w~ 'de~.tru dZi sa.ra'ju es'ta.va~w~ es.ku.re'se~.du e~'kua~.tu 'E.la fa'la.va, 'prE.tuz i 'si~.zajs si mis.tu'ra~.du i so~.bre'a~.du us 'to~s dZi",A_Cabana_-_Frases
3521,"E, se não há uma realidade do bem que seja absoluta, você perde qualquer base para avaliar.","i, si 'na~w~ 'a u~.ma Re.a.li'da.dZi du be~j~.ki 'se.Za ab.so'lu.ta, vo'se 'pER.dZi kwaw'keR 'ba.zi 'pa.ra a.va.li'aX",A_Cabana_-_Frases
3522,É apenas linguagem e podemos muito bem trocar a palavra bem pela palavra mal.,Ea.pe~'najs li~'gua.Ze~j~.i po'de~.mus 'muj~.tu be~j~.tro'kar a pa'la.vra be~j~'pe.la pa'la.vra 'maw,A_Cabana_-_Frases
3523,"Dá para perceber que isso pode ser um problema, concordou Mack.","'da 'pa.ra peX.se'beX ki 'i.su 'pO.dZi 'ser u~ pro'ble~.ma, ko~.koR'dow mak.k",A_Cabana_-_Frases
3524,"Um problema? disse Sarayu, quase com rispidez, enquanto se levantava e o encarava.","u~ pro'ble~.ma, 'dZi.si sa.ra'ju, 'kwa.zi ko~ Ris.pi'dejs, e~'kua~.tu si le.va~'ta.va i u e~.ka'ra.va",A_Cabana_-_Frases
3525,"Ela estava perturbada, mas Mack sabia que isso não era contra ele.","'E.la es'ta.va peX.tuR'ba.da, majs mak.k sa'bi.a ki 'i.su 'na~w~ 'e.ra 'ko~.tra 'e.li",A_Cabana_-_Frases
3526,De fato!,dZi 'fa.tu,A_Cabana_-_Frases
3527,"A escolha de comer daquela árvore rasgou o universo, divorciando o espiritual do físico.","a es'ko.La dZi ko'meR da'kE.la 'aR.vo.ri Raz'gow u u~.ni'vEX.su, dZi.voX.si'a~.du u es.pi.ri.tu'aw du 'fisi.ku",A_Cabana_-_Frases
3528,Eles morreram expelindo no hálito de sua escolha o próprio hálito de Deus.,'e.lis mo'Re.ra~w~ es.pe'li~.du nu 'a.li.tu dZi 'su.a es'ko.La u 'prOpriu 'a.li.tu dZi 'de.us,A_Cabana_-_Frases
3529,Eu diria que isso é um problema!,eu dZi'ri.a ki 'i.su Eu~ pro.ble~'ma,A_Cabana_-_Frases
3530,"Na intensidade de sua fala, Sarayu havia se alçado lentamente do chão.","na i~.te~.si'da.dZi dZi 'su.a 'fa.la, sa.ra'ju a'vi.a si aw'sa.du le~.ta'me~.tSi du 'Sa~w~",A_Cabana_-_Frases
3531,"Mas agora, enquanto baixava ao solo, sua voz chegou mais nítida.","majs a'gO.ra, e~'kua~.tu baj'Sa.va aw 'sO.lu, 'su.a 'vOs Se'gow 'majs 'nitSi.da",A_Cabana_-_Frases
3532,Aquele foi um dia de grande tristeza.,a'ke.li 'foj u~ 'dZi.a dZi 'gra~.dZi tris'te.za,A_Cabana_-_Frases
3533,Nenhum dos dois falou durante quase 10 minutos enquanto trabalhavam.,ne'Ju~ dus 'dojs fa'low du'ra~.tSi 'kwa.zi 'dez mi~'nu.tuz e~'kua~.tu tra.ba'La.va~w~,A_Cabana_-_Frases
3534,"À medida que continuava arrancando raízes e jogando-as na pilha, a mente de Mack trabalhava para entender as implicações do que Sarayu havia dito.","a me'dZi.da ki ko~.tSi~.nu'a.va a.Ra~'ka~.du Ra'iziz i Zo'ga~.du ajs na 'pi.La, a 'me~.tSi dZi mak.k tra.ba'La.va 'pa.ra e~.te~'der ajs i~.pli.ka'so~j~s du ki sa.ra'ju a'vi.a 'dZi.tu",A_Cabana_-_Frases
3535,Por fim ele rompeu o silêncio.,poX 'fi~ 'e.li Ro~'peu u si'le~.siu,A_Cabana_-_Frases
3536,"Agora posso ver, confessou, que gastei a maior parte do meu tempo e da minha energia tentando adquirir o que eu achava que era bom, como a segurança financeira, a saúde, a aposentadoria, ou sei lá o quê.","a'gO.ra 'pO.su 'veX, ko~.fe'sow, ki gas'tej a maj'oX 'paX.tSi du 'meu 'te~.pu i da 'mi~.Ja e.neR'Zi.a te~'ta~.du adZ.ki'rir u ki eu a'Sa.va ki 'e.ra 'bo~, 'ko~.mu a se.gu'ra~.sa fi~.na~'sej.ra, a sa'udZi, a a.po.ze~.ta.do'ri.a, ow 'sej 'la u 'ke",A_Cabana_-_Frases
3537,E gastei uma quantidade gigantesca de energia e preocupação temendo o que determinei que era mau. Mack deu um suspiro fundo.,"i gas'tej u~.ma kua~.tSi'da.dZi Zi.ga~'tEs.ka dZi e.neR'Zi.a i pre.o.ku.pa'sa~w~ te'me~.du u ki de.teR.mi~'nej ki 'e.ra 'mau, mak.k 'deu u~ sus'pi.ru 'fu~.du",A_Cabana_-_Frases
3538,Quanta verdade há nisso! disse Sarayu com gentileza.,"'kua~.ta veR'da.dZi 'a 'ni.su, 'dZi.si sa.ra'ju ko~ Ze~.tSi'le.za",A_Cabana_-_Frases
3539,Lembre-se. Isso permite que vocês brinquem de Deus em sua independência.,"'le~.bri si, 'i.su peR'mi.tSi ki vo'sejs bri~'ke~m dZi 'de.uz e~j~'su.a i~.de.pe~'de~.sia",A_Cabana_-_Frases
3540,"Por essa razão, uma parte de vocês prefere não me ver.","por 'E.sa Ra'za~w~, u~.ma 'paX.tSi dZi vo'sejs pre'fE.ri 'na~w~ mi 'veX",A_Cabana_-_Frases
3541,E vocês não precisam de mim para criar sua lista do que é bom e ruim.,i vo'sejs 'na~w~ pre'si.za~w~ dZi 'mi~ 'pa.ra kri'aX 'su.a 'lis.ta du ki Ebo~ 'i Ru.i~,A_Cabana_-_Frases
3542,Mas precisam de mim se tiverem qualquer desejo de parar com essa ânsia tão insana de independência.,majs pre'si.za~w~ dZi 'mi~ si tSi.vE.re~j~.kwaw'keR de'ze.Zu dZi pa'raX ko~ 'E.sa 'a~.sia 'ta~w~ i~'sa~.na dZi i~.de.pe~'de~.sia,A_Cabana_-_Frases
3543,Então há algum modo de consertar?,e~'ta~w~ 'a aw'gu~ 'mO.du dZi ko~.seX'taX,A_Cabana_-_Frases
3544,Você deve desistir de seu direito de decidir o que é bom e ruim e escolher viver apenas em mim.,vo'se 'dE.vi de.zis'tSiR dZi 'seu dZi'rej.tu dZi de.si'dZir u ki Ebo~ 'i Ru.i~ i es.ko'LeR vi'ver a'pe~.najs e~j~'mi~,A_Cabana_-_Frases
3545,É um comprimido difícil de engolir.,Eu~ ko~.pri~.mi'du dZi'fisiw dZi e~.go'liX,A_Cabana_-_Frases
3546,"Para isso você deve me conhecer o bastante, a ponto de confiar em mim e aprender a se entregar à minha bondade inerente.","'pa.ra 'i.su vo'se 'dE.vi mi ko.Je'ser u bas'ta~.tSi, a 'po~.tu dZi ko~.fi'ar e~j~'mi~ i a.pre~'der a si e~.tre'gar a 'mi~.Ja bo~'da.dZi i~.ne're~.tSi",A_Cabana_-_Frases
3547,Mack teve a impressão de que Sarayu se virou para ele.,mak.k 'te.vi a i~.pre'sa~w~ dZi ki sa.ra'ju si vi'row 'pa.ra 'e.li,A_Cabana_-_Frases
3548,"Mackenzie, o mal é uma palavra que usamos para descrever a ausência de Deus, assim como usamos a palavra escuridão para descrever a ausência de Luz, ou morte para descrever a ausência de Vida.","mak.ke~'zi, u 'maw Eu~.ma pa'la.vra ki u'za~.mus 'pa.ra des.kre'ver a au'ze~.sia dZi 'de.us, a'si~ 'ko~.mu u'za~.muz a pa'la.vra es.ku.ri'da~w~ 'pa.ra des.kre'ver a au'ze~.sia dZi 'lujs, ow 'mOX.tSi 'pa.ra des.kre'ver a au'ze~.sia dZi 'vi.da",A_Cabana_-_Frases
3549,Tanto o mal quanto a escuridão só podem ser entendidos em relação à Luz e ao Bem.,'ta~.tu u 'maw 'kua~.tu a es.ku.ri'da~w~ sOpO'de~j~.ser e~.te~.dZi'duz e~j~.Re.la'sa~w~ a 'luz i aw be~j~,A_Cabana_-_Frases
3550,Eles não têm existência real.,'e.lis 'na~w~ 'te~j~ e.zis'te~.sia Re'aw,A_Cabana_-_Frases
3551,Eu sou a Luz e eu sou o Bem.,eu 'sow a 'luz i eu 'sow u be~j~,A_Cabana_-_Frases
3552,Sou Amor e não há escuridão em mim.,'sow a'mor i 'na~w~ 'a es.ku.ri'da~w~ e~j~'mi~,A_Cabana_-_Frases
3553,A Luz e o Bem existem realmente.,a 'luz i u be~j~.e.zis.te~j~.Re.aw'me~.tSi,A_Cabana_-_Frases
3554,"Assim, afastar-se de mim irá mergulhar você na escuridão.","a'si~, a.fas'taX si dZi 'mi~ i'ra meR.gu'LaR vo'se na es.ku.ri'da~w~",A_Cabana_-_Frases
3555,"Declarar independência resultará no mal, porque, separado de mim, você só pode contar consigo mesmo.","de.kla'rar i~.de.pe~'de~.sia Re.zuw.ta'ra nu 'maw, poX'ki, se.pa'ra.du dZi 'mi~, vo'se sOpO'dZi ko~'taX ko~'si.gu 'mez.mu",A_Cabana_-_Frases
3556,"Isso é morte, porque você se separou de mim, que sou a Vida.","'i.su EmOX'tSi, poX'ki vo'se si se.pa'row dZi 'mi~, ki 'sow a 'vi.da",A_Cabana_-_Frases
3557,"Uau! exclamou Mack, sentando-se por um momento.","u'au, es.kla'mow mak.k, se~'ta~.du si por u~ mo'me~.tu",A_Cabana_-_Frases
3558,Isso realmente ajuda.,'i.su Re.aw'me~.tSi a'Zu.da,A_Cabana_-_Frases
3559,Mas também posso ver que abrir mão dos meus direitos de independência não será um processo fácil.,majs ta~'be~j~ 'pO.su 'veX ki a'briR 'ma~w~ dus 'me.us dZi'rej.tus dZi i~.de.pe~'de~.sia 'na~w~ se'ra u~ pro'sE.su 'fa.siw,A_Cabana_-_Frases
3560,Poderia significar que...,po.de'ri.a sig.ni.fi'kaX ki,A_Cabana_-_Frases
3561,Sarayu interrompeu a frase dele outra vez.,sa.ra'ju i~.te.Ro~'peu a 'fra.zi 'de.li 'ow.tra 'vejs,A_Cabana_-_Frases
3562,"... que de alguma forma o bem pode ser a presença do câncer ou a perda de ganhos financeiros, ou mesmo de uma vida.",",,,.kidZiawgu~mafORmaube~j~pOdZiserapreze~saduka~serowapERdadZiga~Jusfi~na~sejrus,.owmezmudZiu~mavida",A_Cabana_-_Frases
3563,"É, mas diga isso à pessoa com câncer ou ao pai cuja filha morreu, reagiu Mack, um pouco mais sarcasticamente do que havia pretendido.","E, majs 'dZi.ga 'i.su a pe'soa ko~ 'ka~.ser ow aw 'paj 'ku.Za 'fi.La mo'Reu, Re.a'Ziu mak.k, u~ 'pow.ku 'majs saX.kas.tSi.ka'me~.tSi du ki a'vi.a pre.te~'dZi.du",A_Cabana_-_Frases
3564,"Ah, Mackenzie.","a, mak.ke~'zi",A_Cabana_-_Frases
3565,Você acha que nós não pensamos neles?,vo'se 'a.Sa ki 'nOjs 'na~w~ pe~'sa~.mus 'nE.lis,A_Cabana_-_Frases
3566,Cada um deles era o centro de outra história que não é contada.,'ka.da u~ 'de.liz 'e.ra u 'se~.tru dZi 'ow.tra is'tOria ki 'na~w~ Eko~.ta'da,A_Cabana_-_Frases
3567,"Mas, Mack podia sentir seu controle se esvaindo enquanto cravava a pá com força, Missy não tinha o direito de ser protegida?","majs, mak.k po'dZi.a se~'tSiX 'seu ko~'troli si ez.va'i~.du e~'kua~.tu kra'va.va a 'pa ko~ 'fOX.sa, mi.sj 'na~w~ 'tSi~.Ja u dZi'rej.tu dZi 'seX pro.te'Zi.da",A_Cabana_-_Frases
3568,"Não, Mack. Uma criança é protegida porque é amada e não porque tem o direito de ser protegida.","'na~w~, mak.k, u~.ma kri'a~.sa Epro.te.Zi'da poX'ki Ea.ma'da i 'na~w~ poX'ki te~j~.u dZi'rej.tu dZi 'seX pro.te'Zi.da",A_Cabana_-_Frases
3569,Isso o fez parar.,'i.su u 'fes pa'raX,A_Cabana_-_Frases
3570,"De algum modo, o que Sarayu acabara de dizer pareceu virar o mundo de cabeça para baixo e ele lutou para encontrar um ponto de apoio.","dZi aw'gu~ 'mO.du, u ki sa.ra'ju a.ka'ba.ra dZi dZi'zeX pa.re'seu vi'rar u 'mu~.du dZi ka'be.sa 'pa.ra 'baj.Su i 'e.li lu'tow 'pa.ra e~.ko~'trar u~ 'po~.tu dZi a'poi.u",A_Cabana_-_Frases
3571,Sem dúvida devia haver alguns direitos aos quais ele poderia legitimamente se agarrar.,se~j~'duvi.da de'vi.a a'ver aw'gu~s dZi'rej.tuz aws 'kwa.jz 'e.li po.de'ri.a le.Zi.tSi~.ma'me~.tSi si a.ga'RaX,A_Cabana_-_Frases
3572,Mas e...,majs i,A_Cabana_-_Frases
3573,"Os direitos são os que os sobreviventes procuram para não terem de trabalhar os relacionamentos, interveio ela.","us dZi'rej.tus 'sa~w~ us ki us so.bre.vi've~.tSis pro'ku.ra~w~ 'pa.ra 'na~w~ 'tE.re~j~.dZi tra.ba'Lar us Re.la.si.o.na'me~.tus, i~.teR'vej.u 'E.la",A_Cabana_-_Frases
3574,"Mas, se eu abrir mão...","majs, si eu a'briR 'ma~w~",A_Cabana_-_Frases
3575,"Então começará a entender a maravilha e a aventura de viver em mim, interrompeu ela de novo.","e~'ta~w~ ko.me'sa.ra a e~.te~'der a ma.ra'vi.La i a a.ve~'tu.ra dZi vi'ver e~j~'mi~, i~.te.Ro~'peu 'E.la dZi 'nO.vu",A_Cabana_-_Frases
3576,Mack estava ficando frustrado.,mak.k es'ta.va fi'ka~.du frus'tra.du,A_Cabana_-_Frases
3577,Falou mais alto: Mas eu não tenho o direito de...,"fa'low 'majz 'aw.tu, majs eu 'na~w~ 'te~.Ju u dZi'rej.tu dZi",A_Cabana_-_Frases
3578,De terminar uma frase sem ser interrompido?,dZi teR.mi~'nar u~.ma 'fra.zi se~j~'ser i~.te.Ro~'pi.du,A_Cabana_-_Frases
3579,"Não, não tem.","'na~w~, 'na~w~ te~j~",A_Cabana_-_Frases
3580,"Na realidade, não.","na Re.a.li'da.dZi, 'na~w~",A_Cabana_-_Frases
3581,"Mas, enquanto você achar que tem, certamente ficará irritado quando alguém o interromper, mesmo que seja Deus.","majs, e~'kua~.tu vo'se a'SaX ki te~j~, seX.ta'me~.tSi fi.ka'ra i.Ri'ta.du 'kua~.du aw'ge~j~ u i~.te.Ro~'peX, 'mez.mu ki 'se.Za 'de.us",A_Cabana_-_Frases
3582,"Ele ficou perplexo e se levantou, encarando-a, sem saber se tinha um ataque de fúria ou se ria.","'e.li fi'kow peX'plE.Su i si le.va~'tow, e~.ka'ra~.du a, se~j~.sa'beX si 'tSi~.Ja u~ a'ta.ki dZi 'furia ow si 'Ri.a",A_Cabana_-_Frases
3583,Sarayu sorriu para ele.,sa.ra'ju so'Riu 'pa.ra 'e.li,A_Cabana_-_Frases
3584,"Mackenzie, Jesus não se agarrou a nenhum direito.","mak.ke~'zi, Ze'zujs 'na~w~ si a.ga'Row a ne'Ju~ dZi'rej.tu",A_Cabana_-_Frases
3585,Tornou-se um servo por livre arbítrio e vive seu relacionamento com Papai.,toR'now si u~ 'sER.vu poR 'li.vri aR'bitriu i 'vi.vi 'seu Re.la.si.o.na'me~.tu ko~ pa'paj,A_Cabana_-_Frases
3586,"Abriu mão de tudo, de modo que ao longo de sua vida independente deixou uma porta aberta que permitiria a você viver suficientemente livre para abdicar de seus direitos.","a'briu 'ma~w~ dZi 'tu.du, dZi 'mO.du ki aw 'lo~.gu dZi 'su.a 'vi.da i~.de.pe~'de~.tSi dej'Sow u~.ma 'pOX.ta a'bEX.ta ki peR.mi.tSi'ri.a a vo'se vi'veX su.fi.si.e~.te'me~.tSi 'li.vri 'pa.ra ab.dZi'kaR dZi 'se.us dZi'rej.tus",A_Cabana_-_Frases
3587,"Nesse momento, Papai desceu pelo caminho carregando duas sacolas de papel.","'ne.si mo'me~.tu, pa'paj deseu 'pe.lu ka'mi~.Ju ka.Re'ga~.du 'du.ajs sa'kO.lajs dZi pa'pEw",A_Cabana_-_Frases
3588,Sorria enquanto se aproximava.,so'Ri.a e~'kua~.tu si a.pro.Si~'ma.va,A_Cabana_-_Frases
3589,"Bem, pelo que vejo, vocês dois estão tendo uma conversa.","be~j~, 'pe.lu ki 've.Zu, vo'sejs 'dojz es'ta~w~ 'te~.du u~.ma ko~'vEX.sa",A_Cabana_-_Frases
3590,Ela piscou para Mack.,'E.la pis'kow 'pa.ra mak.k,A_Cabana_-_Frases
3591,A melhor! exclamou Sarayu.,"a me'LOX, es.kla'mow sa.ra'ju",A_Cabana_-_Frases
3592,E adivinhe só!,i a.dZi'vi~.Ji 'sO,A_Cabana_-_Frases
3593,Ele disse que nosso jardim era uma confusão.,'e.li 'dZi.si ki 'nO.su ZaR'dZi~ 'e.ra u~.ma ko~.fu'za~w~,A_Cabana_-_Frases
3594,Não é perfeito?,'na~w~ EpeX.fej'tu,A_Cabana_-_Frases
3595,"As duas deram um largo sorriso para Mack, que ainda não tinha certeza absoluta de que não estavam brincando com ele.","ajs 'du.ajs 'de.ra~w~ u~ 'laR.gu so'Ri.zu 'pa.ra mak.k, ki a'i~.da 'na~w~ 'tSi~.Ja seX'te.za ab.so'lu.ta dZi ki 'na~w~ es'ta.va~w~ bri~'ka~.du ko~ 'e.li",A_Cabana_-_Frases
3596,"Sua raiva começou a diminuir, mas ainda podia sentir o rosto ardendo.","'su.a 'Raj.va ko.me'sow a dZi~.mi~.nu'iX, majs a'i~.da po'dZi.a se~'tSir u 'Ros.tu aR'de~.du",A_Cabana_-_Frases
3597,As duas pareceram não notar.,ajs 'du.ajs pa.re'se.ra~w~ 'na~w~ no'taX,A_Cabana_-_Frases
3598,Sarayu estendeu a mão e deu um beijo no rosto de Papai.,sa.ra'ju es.te~'deu a 'ma~w~ i 'deu u~ 'bej.Zu nu 'Ros.tu dZi pa'paj,A_Cabana_-_Frases
3599,"Como sempre, sua noção de tempo é perfeita.","'ko~.mu 'se~.pri, 'su.a no'sa~w~ dZi 'te~.pu EpeX.fej'ta",A_Cabana_-_Frases
3600,Tudo que eu precisava que Mack fizesse aqui está terminado. Virou-se para ele.,"'tu.du ki eu pre.si'za.va ki mak.k fi'ze.si a'ki es'ta teR.mi~'na.du, vi'row si 'pa.ra 'e.li",A_Cabana_-_Frases
3601,"Mackenzie, você é um deleite!","mak.ke~'zi, vo'se Eu~ de.lej'tSi",A_Cabana_-_Frases
3602,Obrigada por seu trabalho duro.,o.bri'ga.da poX 'seu tra'ba.Lu 'du.ru,A_Cabana_-_Frases
3603,"Na verdade, não fiz grande coisa, ele respondeu em tom de desculpa.","na veR'da.dZi, 'na~w~ 'fiz 'gra~.dZi 'koj.za, 'e.li Res.po~'deu e~j~'to~ dZi des'kuw.pa",A_Cabana_-_Frases
3604,"Quero dizer, olhe essa bagunça. Seu olhar passou pelo jardim que os rodeava.","'kE.ru dZi'zeX, 'O.Li 'E.sa ba'gu~.sa, 'seu o'LaX pa'sow 'pe.lu ZaR'dZi~ ki us Ro.de'a.va",A_Cabana_-_Frases
3605,"Mas é realmente lindo e pleno de você, Sarayu.","majs ERe.aw.me~'tSi 'li~.du i 'ple~.nu dZi vo'se, sa.ra'ju",A_Cabana_-_Frases
